Datum,Stanica,PM10,PM2.5,O3,SO2,CO,NO2,NOx,Benzén,Hg
2023-01-20 15:06:01.676706,Oščadnica,24,22,41,7,x,11,15,x,x
2023-01-20 15:06:01.676706,Martin Jesenského,11,15,x,x,501,11,19,1.2,x
2023-01-20 15:06:01.676706,Ružomberok Riadok,21,18,26,4,571,21,38,1.6,x
2023-01-20 15:06:01.676706,Chopok EMEP,x,x,72,x,x,1,3,x,x
2023-01-20 15:06:01.676706,Liptovský Mikuláš Školská,15,16,x,3,x,20,30,x,x
2023-01-20 15:06:01.676706,Košice Ďumbierska,x,x,22,x,x,x,x,x,x
2023-01-20 15:06:01.676706,Košice Amurská,16,17,x,x,x,x,x,x,x
2023-01-20 15:06:01.676706,Košice Štefánikova,22,21,x,7,721,17,42,2.1,x
2023-01-20 15:06:01.676706,Kojšovská hoľa,x,x,*,x,x,6,8,x,x
2023-01-20 15:06:01.676706,Veľká Ida Letná,34,28,x,x,1133,x,x,x,x
2023-01-20 15:06:01.676706,Strážske Mierová,14,11,x,x,x,x,x,x,x
2023-01-20 15:06:01.676706,Trebišov T. G. Masaryka,16,19,20,x,x,12,15,x,x
2023-01-20 15:06:01.676706,Krompachy SNP,15,19,x,10,401,*,*,1.4,x
2023-01-20 15:06:01.676706,Poprad Železničná,14,19,x,x,x,8,13,x,x
2023-01-20 15:06:01.676706,Stará Lesná AÚ SAV EMEP,7,3,48,x,x,4,6,x,x
2023-01-20 15:06:01.676706,Gánovce Meteo. st,x,x,*,x,x,6,11,x,x
2023-01-20 15:06:01.676706,Prešov Arm. gen. L. Svobodu,*,*,x,x,579,33,145,1.6,x
2023-01-20 15:06:01.676706,Humenné Nám. slobody,9,7,37,x,x,11,17,x,x
2023-01-20 15:06:01.676706,Starina Vodná nádrž EMEP,x,x,43,x,x,6,7,x,1.1
2023-01-20 15:06:01.676706,Kolonické sedlo,7,4,x,x,x,x,x,x,x
2023-01-20 15:06:01.676706,Vranov nad Top. M. R. Štefánika,16,17,x,7,x,x,x,x,x
2023-01-20 15:06:01.676706,Hencovce mobilná AMS,23,18,x,x,404,10,14,x,x
2023-01-20 15:06:01.676706,Nižný Hrušov mobilná AMS,18,17,x,x,394,11,17,x,x
2023-01-20 15:06:01.676706,Bardejov Pod Vinbargom,14,13,20,x,x,13,20,x,x
2023-01-20 16:06:02.337061,Bratislava Kamenné nám.,22,16,x,x,x,x,x,x,x
2023-01-20 16:06:02.337061,Bratislava Trnavské Mýto,28,18,x,x,295,32,81,0.4,x
2023-01-20 16:06:02.337061,Bratislava Jeséniova,17,15,48,6,x,12,15,x,x
2023-01-20 16:06:02.337061,Bratislava Mamateyova,18,17,40,7,x,18,22,x,x
2023-01-20 16:06:02.337061,Bratislava Púchovská,21,17,x,5,263,15,20,0.3,x
2023-01-20 16:06:02.337061,Bratislava Padlých hrdinov mobilná AMS,24,16,x,x,PDL,20,25,x,x
2023-01-20 16:06:02.337061,Rovinka mobilná AMS,23,x,x,3,241,21,28,0.5,x
2023-01-20 16:06:02.337061,Pezinok Obrancov mieru,19,16,42,x,x,15,18,x,x
2023-01-20 16:06:02.337061,Rohožník Senická,27,21,x,15,825,18,33,0.8,x
2023-01-20 16:06:02.337061,Senec Boldocká,24,19,32,x,342,29,64,x,x
2023-01-20 16:06:02.337061,Nitra Janíkovce,16,13,47,x,x,12,14,x,x
2023-01-20 16:06:02.337061,Nitra Štúrova,18,15,x,4,322,PDL,20,0.3,x
2023-01-20 16:06:02.337061,Komárno Vnútorná okružná,17,14,32,x,x,16,18,x,x
2023-01-20 16:06:02.337061,Plášťovce,27,24,10,x,x,15,22,x,x
2023-01-20 16:06:02.337061,Topoľníky Aszód EMEP,21,23,39,3,x,15,16,x,*
2023-01-20 16:06:02.337061,Senica Hviezdoslavova,25,25,x,9,x,x,x,x,x
2023-01-20 16:06:02.337061,Trnava Kollárova,40,28,x,x,423,44,108,1.8,x
2023-01-20 16:06:02.337061,Sereď Vinárska,31,24,x,x,x,24,35,x,x
2023-01-20 16:06:02.337061,Trenčín Hasičská,14,12,x,11,*,20,22,0.8,x
2023-01-20 16:06:02.337061,Púchov 1. mája,*,*,x,*,*,*,*,x,x
2023-01-20 16:06:02.337061,Bystričany Rozvodňa SSE,18,14,x,45,x,x,x,x,x
2023-01-20 16:06:02.337061,Handlová Morovianska cesta,15,11,x,11,x,x,x,x,x
2023-01-20 16:06:02.337061,Prievidza Malonecpalská,11,10,41,27,x,11,16,x,x
2023-01-20 16:06:02.337061,Žarnovica Dolná,29,24,x,x,x,26,89,x,x
2023-01-20 16:06:02.337061,Žiar nad Hronom Jilemnického,16,16,x,x,x,x,x,x,x
2023-01-20 16:06:02.337061,Zvolen J. Alexyho,23,24,x,x,x,x,x,x,x
2023-01-20 16:06:02.337061,Banská Bystrica Štefánikovo nábrežie,20,15,x,7,873,35,188,1.4,x
2023-01-20 16:06:02.337061,Banská Bystrica Zelená,12,13,*,x,x,9,12,x,x
2023-01-20 16:06:02.337061,Lučenec Gemerská cesta,17,16,15,x,420,24,28,0.9,x
2023-01-20 16:06:02.337061,Hnúšťa Hlavná,7,8,x,x,x,x,x,x,x
2023-01-20 16:06:02.337061,Jelšava Jesenského,11,11,41,x,x,6,10,x,x
2023-01-20 16:06:02.337061,Žilina Obežná,20,17,34,x,324,17,28,x,x
2023-01-20 16:06:02.337061,Oščadnica,22,23,39,9,x,12,15,x,x
2023-01-20 16:06:02.337061,Martin Jesenského,12,16,x,x,504,15,29,1.1,x
2023-01-20 16:06:02.337061,Ružomberok Riadok,18,16,22,6,658,28,68,1.6,x
2023-01-20 16:06:02.337061,Chopok EMEP,x,x,63,x,x,5,15,x,x
2023-01-20 16:06:02.337061,Liptovský Mikuláš Školská,21,16,x,4,x,20,26,x,x
2023-01-20 16:06:02.337061,Košice Ďumbierska,x,x,23,x,x,x,x,x,x
2023-01-20 16:06:02.337061,Košice Amurská,14,15,x,x,x,x,x,x,x
2023-01-20 16:06:02.337061,Košice Štefánikova,18,16,x,8,679,17,39,2.1,x
2023-01-20 16:06:02.337061,Kojšovská hoľa,x,x,31,x,x,6,7,x,x
2023-01-20 16:06:02.337061,Veľká Ida Letná,22,18,x,x,605,x,x,x,x
2023-01-20 16:06:02.337061,Strážske Mierová,15,12,x,x,x,x,x,x,x
2023-01-20 16:06:02.337061,Trebišov T. G. Masaryka,13,17,19,x,x,13,16,x,x
2023-01-20 16:06:02.337061,Krompachy SNP,21,22,x,*,499,30,71,1.6,x
2023-01-20 16:06:02.337061,Poprad Železničná,13,16,x,x,x,8,14,x,x
2023-01-20 16:06:02.337061,Stará Lesná AÚ SAV EMEP,6,6,49,x,x,5,6,x,x
2023-01-20 16:06:02.337061,Gánovce Meteo. st,x,x,*,x,x,7,11,x,x
2023-01-20 16:06:02.337061,Prešov Arm. gen. L. Svobodu,17,18,x,x,579,32,149,1.5,x
2023-01-20 16:06:02.337061,Humenné Nám. slobody,8,10,25,x,x,15,22,x,x
2023-01-20 16:06:02.337061,Starina Vodná nádrž EMEP,x,x,39,x,x,6,7,x,1.5
2023-01-20 16:06:02.337061,Kolonické sedlo,8,4,x,x,x,x,x,x,x
2023-01-20 16:06:02.337061,Vranov nad Top. M. R. Štefánika,11,14,x,7,x,x,x,x,x
2023-01-20 16:06:02.337061,Hencovce mobilná AMS,14,16,x,x,423,12,16,x,x
2023-01-20 16:06:02.337061,Nižný Hrušov mobilná AMS,19,15,x,x,425,13,19,x,x
2023-01-20 16:06:02.337061,Bardejov Pod Vinbargom,18,16,22,x,x,13,18,x,x
2023-01-20 17:06:02.163518,Bratislava Kamenné nám.,15,7,x,x,x,x,x,x,x
2023-01-20 17:06:02.163518,Bratislava Trnavské Mýto,25,14,x,x,272,26,60,0.3,x
2023-01-20 17:06:02.163518,Bratislava Jeséniova,15,14,48,5,x,12,13,x,x
2023-01-20 17:06:02.163518,Bratislava Mamateyova,14,16,58,6,x,18,21,x,x
2023-01-20 17:06:02.163518,Bratislava Púchovská,22,11,x,4,254,14,15,0.3,x
2023-01-20 17:06:02.163518,Bratislava Padlých hrdinov mobilná AMS,22,12,x,x,PDL,21,23,x,x
2023-01-20 17:06:02.163518,Rovinka mobilná AMS,21,x,x,4,234,21,24,0.4,x
2023-01-20 17:06:02.163518,Pezinok Obrancov mieru,15,10,46,x,x,13,16,x,x
2023-01-20 17:06:02.163518,Rohožník Senická,23,18,x,14,828,15,26,1.3,x
2023-01-20 17:06:02.163518,Senec Boldocká,25,21,37,x,303,25,48,x,x
2023-01-20 17:06:02.163518,Nitra Janíkovce,16,13,45,x,x,13,15,x,x
2023-01-20 17:06:02.163518,Nitra Štúrova,21,14,x,4,360,PDL,23,0.3,x
2023-01-20 17:06:02.163518,Komárno Vnútorná okružná,23,20,33,x,x,20,23,x,x
2023-01-20 17:06:02.163518,Plášťovce,31,27,15,x,x,17,28,x,x
2023-01-20 17:06:02.163518,Topoľníky Aszód EMEP,26,27,38,3,x,17,17,x,*
2023-01-20 17:06:02.163518,Senica Hviezdoslavova,21,23,x,9,x,x,x,x,x
2023-01-20 17:06:02.163518,Trnava Kollárova,38,23,x,x,394,40,87,1.3,x
2023-01-20 17:06:02.163518,Sereď Vinárska,31,23,x,x,x,23,33,x,x
2023-01-20 17:06:02.163518,Trenčín Hasičská,20,17,x,11,350,23,24,1,x
2023-01-20 17:06:02.163518,Púchov 1. mája,16,14,x,6,294,13,17,x,x
2023-01-20 17:06:02.163518,Bystričany Rozvodňa SSE,13,12,x,45,x,x,x,x,x
2023-01-20 17:06:02.163518,Handlová Morovianska cesta,14,9,x,11,x,x,x,x,x
2023-01-20 17:06:02.163518,Prievidza Malonecpalská,8,9,35,28,x,16,26,x,x
2023-01-20 17:06:02.163518,Žarnovica Dolná,51,39,x,x,x,22,33,x,x
2023-01-20 17:06:02.163518,Žiar nad Hronom Jilemnického,16,15,x,x,x,x,x,x,x
2023-01-20 17:06:02.163518,Zvolen J. Alexyho,45,43,x,x,x,x,x,x,x
2023-01-20 17:06:02.163518,Banská Bystrica Štefánikovo nábrežie,22,17,x,7,710,32,115,1.9,x
2023-01-20 17:06:02.163518,Banská Bystrica Zelená,11,11,*,x,x,9,11,x,x
2023-01-20 17:06:02.163518,Lučenec Gemerská cesta,18,17,22,x,535,21,27,0.9,x
2023-01-20 17:06:02.163518,Hnúšťa Hlavná,9,9,x,x,x,x,x,x,x
2023-01-20 17:06:02.163518,Jelšava Jesenského,13,11,37,x,x,8,11,x,x
2023-01-20 17:06:02.163518,Žilina Obežná,17,14,35,x,306,15,22,x,x
2023-01-20 17:06:02.163518,Oščadnica,30,29,32,8,x,17,21,x,x
2023-01-20 17:06:02.163518,Martin Jesenského,13,14,x,x,508,14,29,1.1,x
2023-01-20 17:06:02.163518,Ružomberok Riadok,25,22,18,7,719,*,*,2.6,x
2023-01-20 17:06:02.163518,Chopok EMEP,x,x,69,x,x,*,*,x,x
2023-01-20 17:06:02.163518,Liptovský Mikuláš Školská,38,27,x,4,x,22,31,x,x
2023-01-20 17:06:02.163518,Košice Ďumbierska,x,x,25,x,x,x,x,x,x
2023-01-20 17:06:02.163518,Košice Amurská,12,15,x,x,x,x,x,x,x
2023-01-20 17:06:02.163518,Košice Štefánikova,21,14,x,7,726,19,43,2.1,x
2023-01-20 17:06:02.163518,Kojšovská hoľa,x,x,33,x,x,7,7,x,x
2023-01-20 17:06:02.163518,Veľká Ida Letná,28,19,x,x,815,x,x,x,x
2023-01-20 17:06:02.163518,Strážske Mierová,11,9,x,x,x,x,x,x,x
2023-01-20 17:06:02.163518,Trebišov T. G. Masaryka,14,14,17,x,x,15,17,x,x
2023-01-20 17:06:02.163518,Krompachy SNP,21,21,x,9,403,21,47,1.7,x
2023-01-20 17:06:02.163518,Poprad Železničná,12,14,x,x,x,10,15,x,x
2023-01-20 17:06:02.163518,Stará Lesná AÚ SAV EMEP,6,3,46,x,x,6,6,x,x
2023-01-20 17:06:02.163518,Gánovce Meteo. st,x,x,*,x,x,8,12,x,x
2023-01-20 17:06:02.163518,Prešov Arm. gen. L. Svobodu,15,14,x,x,526,37,137,1.5,x
2023-01-20 17:06:02.163518,Humenné Nám. slobody,7,9,20,x,x,17,27,x,x
2023-01-20 17:06:02.163518,Starina Vodná nádrž EMEP,x,x,40,x,x,5,6,x,1.2
2023-01-20 17:06:02.163518,Kolonické sedlo,5,2,x,x,x,x,x,x,x
2023-01-20 17:06:02.163518,Vranov nad Top. M. R. Štefánika,10,12,x,7,x,x,x,x,x
2023-01-20 17:06:02.163518,Hencovce mobilná AMS,14,12,x,x,441,14,17,x,x
2023-01-20 17:06:02.163518,Nižný Hrušov mobilná AMS,19,21,x,x,437,16,21,x,x
2023-01-20 17:06:02.163518,Bardejov Pod Vinbargom,8,11,26,x,x,16,26,x,x
2023-01-20 18:06:01.806371,Bratislava Kamenné nám.,16,12,x,x,x,x,x,x,x
2023-01-20 18:06:01.806371,Bratislava Trnavské Mýto,30,15,x,x,281,31,70,0.3,x
2023-01-20 18:06:01.806371,Bratislava Jeséniova,16,12,50,5,x,11,13,x,x
2023-01-20 18:06:01.806371,Bratislava Mamateyova,17,15,47,6,x,20,22,x,x
2023-01-20 18:06:01.806371,Bratislava Púchovská,20,10,x,4,245,16,21,0.3,x
2023-01-20 18:06:01.806371,Bratislava Padlých hrdinov mobilná AMS,18,12,x,x,PDL,20,22,x,x
2023-01-20 18:06:01.806371,Rovinka mobilná AMS,15,x,x,3,237,19,22,0.4,x
2023-01-20 18:06:01.806371,Pezinok Obrancov mieru,11,10,47,x,x,12,14,x,x
2023-01-20 18:06:01.806371,Rohožník Senická,19,17,x,14,837,13,23,0.8,x
2023-01-20 18:06:01.806371,Senec Boldocká,23,22,38,x,320,23,44,x,x
2023-01-20 18:06:01.806371,Nitra Janíkovce,15,14,41,x,x,15,18,x,x
2023-01-20 18:06:01.806371,Nitra Štúrova,21,20,x,5,366,6,32,0.4,x
2023-01-20 18:06:01.806371,Komárno Vnútorná okružná,28,24,32,x,x,21,23,x,x
2023-01-20 18:06:01.806371,Plášťovce,25,24,24,x,x,16,21,x,x
2023-01-20 18:06:01.806371,Topoľníky Aszód EMEP,25,25,41,5,x,16,15,x,*
2023-01-20 18:06:01.806371,Senica Hviezdoslavova,28,25,x,9,x,x,x,x,x
2023-01-20 18:06:01.806371,Trnava Kollárova,34,25,x,x,458,41,84,1.5,x
2023-01-20 18:06:01.806371,Sereď Vinárska,29,22,x,x,x,25,32,x,x
2023-01-20 18:06:01.806371,Trenčín Hasičská,21,18,x,12,352,20,22,1,x
2023-01-20 18:06:01.806371,Púchov 1. mája,13,11,x,6,312,16,19,x,x
2023-01-20 18:06:01.806371,Bystričany Rozvodňa SSE,12,12,x,44,x,x,x,x,x
2023-01-20 18:06:01.806371,Handlová Morovianska cesta,13,8,x,11,x,x,x,x,x
2023-01-20 18:06:01.806371,Prievidza Malonecpalská,10,10,35,28,x,14,20,x,x
2023-01-20 18:06:01.806371,Žarnovica Dolná,34,31,x,x,x,23,36,x,x
2023-01-20 18:06:01.806371,Žiar nad Hronom Jilemnického,13,15,x,x,x,x,x,x,x
2023-01-20 18:06:01.806371,Zvolen J. Alexyho,31,28,x,x,x,x,x,x,x
2023-01-20 18:06:01.806371,Banská Bystrica Štefánikovo nábrežie,13,9,x,7,541,*,*,1.1,x
2023-01-20 18:06:01.806371,Banská Bystrica Zelená,9,8,*,x,x,8,10,x,x
2023-01-20 18:06:01.806371,Lučenec Gemerská cesta,15,13,19,x,399,24,24,1.3,x
2023-01-20 18:06:01.806371,Hnúšťa Hlavná,7,5,x,x,x,x,x,x,x
2023-01-20 18:06:01.806371,Jelšava Jesenského,11,11,39,x,x,8,11,x,x
2023-01-20 18:06:01.806371,Žilina Obežná,19,17,28,x,336,18,26,x,x
2023-01-20 18:06:01.806371,Oščadnica,28,28,25,8,x,21,23,x,x
2023-01-20 18:06:01.806371,Martin Jesenského,14,14,x,x,542,20,38,1.1,x
2023-01-20 18:06:01.806371,Ružomberok Riadok,16,17,24,*,607,20,45,1.9,x
2023-01-20 18:06:01.806371,Chopok EMEP,x,x,58,x,x,5,5,x,x
2023-01-20 18:06:01.806371,Liptovský Mikuláš Školská,24,21,x,4,x,15,18,x,x
2023-01-20 18:06:01.806371,Košice Ďumbierska,x,x,29,x,x,x,x,x,x
2023-01-20 18:06:01.806371,Košice Amurská,12,8,x,x,x,x,x,x,x
2023-01-20 18:06:01.806371,Košice Štefánikova,15,10,x,8,653,17,36,1.9,x
2023-01-20 18:06:01.806371,Kojšovská hoľa,x,x,41,x,x,6,6,x,x
2023-01-20 18:06:01.806371,Veľká Ida Letná,26,16,x,x,714,x,x,x,x
2023-01-20 18:06:01.806371,Strážske Mierová,9,6,x,x,x,x,x,x,x
2023-01-20 18:06:01.806371,Trebišov T. G. Masaryka,9,5,22,x,x,13,14,x,x
2023-01-20 18:06:01.806371,Krompachy SNP,10,10,x,8,334,17,33,1.2,x
2023-01-20 18:06:01.806371,Poprad Železničná,10,8,x,x,x,9,13,x,x
2023-01-20 18:06:01.806371,Stará Lesná AÚ SAV EMEP,6,3,56,x,x,4,4,x,x
2023-01-20 18:06:01.806371,Gánovce Meteo. st,x,x,*,x,x,8,10,x,x
2023-01-20 18:06:01.806371,Prešov Arm. gen. L. Svobodu,10,10,x,x,451,31,96,1.2,x
2023-01-20 18:06:01.806371,Humenné Nám. slobody,5,5,25,x,x,14,21,x,x
2023-01-20 18:06:01.806371,Starina Vodná nádrž EMEP,x,x,37,x,x,6,6,x,1.2
2023-01-20 18:06:01.806371,Kolonické sedlo,5,2,x,x,x,x,x,x,x
2023-01-20 18:06:01.806371,Vranov nad Top. M. R. Štefánika,7,7,x,7,x,x,x,x,x
2023-01-20 18:06:01.806371,Hencovce mobilná AMS,15,14,x,x,410,11,13,x,x
2023-01-20 18:06:01.806371,Nižný Hrušov mobilná AMS,14,16,x,x,399,13,18,x,x
2023-01-20 18:06:01.806371,Bardejov Pod Vinbargom,6,6,22,x,x,17,27,x,x
2023-01-20 19:06:02.271350,Bratislava Kamenné nám.,14,11,x,x,x,x,x,x,x
2023-01-20 19:06:02.271350,Bratislava Trnavské Mýto,26,12,x,x,263,24,54,0.3,x
2023-01-20 19:06:02.271350,Bratislava Jeséniova,15,11,50,5,x,11,12,x,x
2023-01-20 19:06:02.271350,Bratislava Mamateyova,15,12,*,6,x,18,20,x,x
2023-01-20 19:06:02.271350,Bratislava Púchovská,15,10,x,5,241,13,14,0.3,x
2023-01-20 19:06:02.271350,Bratislava Padlých hrdinov mobilná AMS,18,11,x,x,PDL,18,20,x,x
2023-01-20 19:06:02.271350,Rovinka mobilná AMS,17,x,x,3,238,17,20,0.4,x
2023-01-20 19:06:02.271350,Pezinok Obrancov mieru,15,13,43,x,x,13,15,x,x
2023-01-20 19:06:02.271350,Rohožník Senická,29,24,x,14,844,13,23,2.1,x
2023-01-20 19:06:02.271350,Senec Boldocká,23,25,37,x,348,20,36,x,x
2023-01-20 19:06:02.271350,Nitra Janíkovce,18,18,41,x,x,14,15,x,x
2023-01-20 19:06:02.271350,Nitra Štúrova,25,21,x,4,405,PDL,17,0.4,x
2023-01-20 19:06:02.271350,Komárno Vnútorná okružná,23,24,32,x,x,20,22,x,x
2023-01-20 19:06:02.271350,Plášťovce,24,19,20,x,x,17,22,x,x
2023-01-20 19:06:02.271350,Topoľníky Aszód EMEP,23,27,36,4,x,17,17,x,*
2023-01-20 19:06:02.271350,Senica Hviezdoslavova,24,22,x,*,x,x,x,x,x
2023-01-20 19:06:02.271350,Trnava Kollárova,34,27,x,x,408,39,85,1.9,x
2023-01-20 19:06:02.271350,Sereď Vinárska,32,23,x,x,x,25,34,x,x
2023-01-20 19:06:02.271350,Trenčín Hasičská,16,13,x,12,348,20,21,1.1,x
2023-01-20 19:06:02.271350,Púchov 1. mája,14,15,x,8,355,21,24,x,x
2023-01-20 19:06:02.271350,Bystričany Rozvodňa SSE,14,10,x,44,x,x,x,x,x
2023-01-20 19:06:02.271350,Handlová Morovianska cesta,9,6,x,10,x,x,x,x,x
2023-01-20 19:06:02.271350,Prievidza Malonecpalská,13,11,28,28,x,*,*,x,x
2023-01-20 19:06:02.271350,Žarnovica Dolná,28,30,x,x,x,19,27,x,x
2023-01-20 19:06:02.271350,Žiar nad Hronom Jilemnického,12,12,x,x,x,x,x,x,x
2023-01-20 19:06:02.271350,Zvolen J. Alexyho,25,22,x,x,x,x,x,x,x
2023-01-20 19:06:02.271350,Banská Bystrica Štefánikovo nábrežie,10,7,x,7,560,19,44,1.1,x
2023-01-20 19:06:02.271350,Banská Bystrica Zelená,8,7,*,x,x,*,*,x,x
2023-01-20 19:06:02.271350,Lučenec Gemerská cesta,17,17,20,x,442,27,37,0.8,x
2023-01-20 19:06:02.271350,Hnúšťa Hlavná,4,2,x,x,x,x,x,x,x
2023-01-20 19:06:02.271350,Jelšava Jesenského,6,5,40,x,x,8,11,x,x
2023-01-20 19:06:02.271350,Žilina Obežná,21,18,15,x,408,28,38,x,x
2023-01-20 19:06:02.271350,Oščadnica,27,30,19,9,x,27,29,x,x
2023-01-20 19:06:02.271350,Martin Jesenského,12,13,x,x,*,22,37,1.2,x
2023-01-20 19:06:02.271350,Ružomberok Riadok,14,14,22,5,*,20,43,2.3,x
2023-01-20 19:06:02.271350,Chopok EMEP,x,x,53,x,x,5,6,x,x
2023-01-20 19:06:02.271350,Liptovský Mikuláš Školská,20,19,x,4,x,21,28,x,x
2023-01-20 19:06:02.271350,Košice Ďumbierska,x,x,32,x,x,x,x,x,x
2023-01-20 19:06:02.271350,Košice Amurská,7,7,x,x,x,x,x,x,x
2023-01-20 19:06:02.271350,Košice Štefánikova,7,5,x,9,636,16,32,1.7,x
2023-01-20 19:06:02.271350,Kojšovská hoľa,x,x,*,x,x,*,*,x,x
2023-01-20 19:06:02.271350,Veľká Ida Letná,21,12,x,x,936,x,x,x,x
2023-01-20 19:06:02.271350,Strážske Mierová,7,7,x,x,x,x,x,x,x
2023-01-20 19:06:02.271350,Trebišov T. G. Masaryka,3,3,32,x,x,8,8,x,x
2023-01-20 19:06:02.271350,Krompachy SNP,8,12,x,8,339,15,30,1.1,x
2023-01-20 19:06:02.271350,Poprad Železničná,9,7,x,x,x,8,11,x,x
2023-01-20 19:06:02.271350,Stará Lesná AÚ SAV EMEP,4,5,55,x,x,4,5,x,x
2023-01-20 19:06:02.271350,Gánovce Meteo. st,x,x,*,x,x,7,9,x,x
2023-01-20 19:06:02.271350,Prešov Arm. gen. L. Svobodu,11,8,x,x,458,*,*,1.1,x
2023-01-20 19:06:02.271350,Humenné Nám. slobody,5,4,27,x,x,13,22,x,x
2023-01-20 19:06:02.271350,Starina Vodná nádrž EMEP,x,x,32,x,x,8,8,x,1.4
2023-01-20 19:06:02.271350,Kolonické sedlo,5,PDL,x,x,x,x,x,x,x
2023-01-20 19:06:02.271350,Vranov nad Top. M. R. Štefánika,5,5,x,4,x,x,x,x,x
2023-01-20 19:06:02.271350,Hencovce mobilná AMS,11,11,x,x,377,8,11,x,x
2023-01-20 19:06:02.271350,Nižný Hrušov mobilná AMS,12,11,x,x,347,9,13,x,x
2023-01-20 19:06:02.271350,Bardejov Pod Vinbargom,5,7,28,x,x,12,18,x,x
2023-01-20 20:06:01.807329,Bratislava Kamenné nám.,15,11,x,x,x,x,x,x,x
2023-01-20 20:06:01.807329,Bratislava Trnavské Mýto,22,10,x,x,253,18,35,0.3,x
2023-01-20 20:06:01.807329,Bratislava Jeséniova,15,10,47,4,x,11,13,x,x
2023-01-20 20:06:01.807329,Bratislava Mamateyova,13,12,35,6,x,17,19,x,x
2023-01-20 20:06:01.807329,Bratislava Púchovská,17,8,x,5,235,13,13,0.3,x
2023-01-20 20:06:01.807329,Bratislava Padlých hrdinov mobilná AMS,20,12,x,x,PDL,17,19,x,x
2023-01-20 20:06:01.807329,Rovinka mobilná AMS,18,x,x,4,228,16,19,0.4,x
2023-01-20 20:06:01.807329,Pezinok Obrancov mieru,13,12,47,x,x,12,13,x,x
2023-01-20 20:06:01.807329,Rohožník Senická,14,13,x,14,760,12,20,0.9,x
2023-01-20 20:06:01.807329,Senec Boldocká,20,18,41,x,282,*,*,x,x
2023-01-20 20:06:01.807329,Nitra Janíkovce,22,20,38,x,x,14,15,x,x
2023-01-20 20:06:01.807329,Nitra Štúrova,22,18,x,*,323,PDL,7,0.4,x
2023-01-20 20:06:01.807329,Komárno Vnútorná okružná,26,27,30,x,x,22,23,x,x
2023-01-20 20:06:01.807329,Plášťovce,41,39,14,x,x,21,29,x,x
2023-01-20 20:06:01.807329,Topoľníky Aszód EMEP,27,33,34,4,x,17,17,x,*
2023-01-20 20:06:01.807329,Senica Hviezdoslavova,19,20,x,8,x,x,x,x,x
2023-01-20 20:06:01.807329,Trnava Kollárova,28,24,x,x,359,28,62,1.5,x
2023-01-20 20:06:01.807329,Sereď Vinárska,32,24,x,x,x,20,26,x,x
2023-01-20 20:06:01.807329,Trenčín Hasičská,17,15,x,11,355,23,25,1.2,x
2023-01-20 20:06:01.807329,Púchov 1. mája,14,15,x,7,362,24,27,x,x
2023-01-20 20:06:01.807329,Bystričany Rozvodňa SSE,16,13,x,43,x,x,x,x,x
2023-01-20 20:06:01.807329,Handlová Morovianska cesta,6,1,x,10,x,x,x,x,x
2023-01-20 20:06:01.807329,Prievidza Malonecpalská,13,12,23,29,x,23,32,x,x
2023-01-20 20:06:01.807329,Žarnovica Dolná,35,32,x,x,x,25,35,x,x
2023-01-20 20:06:01.807329,Žiar nad Hronom Jilemnického,10,9,x,x,x,x,x,x,x
2023-01-20 20:06:01.807329,Zvolen J. Alexyho,22,20,x,x,x,x,x,x,x
2023-01-20 20:06:01.807329,Banská Bystrica Štefánikovo nábrežie,6,4,x,7,552,13,25,1.2,x
2023-01-20 20:06:01.807329,Banská Bystrica Zelená,8,7,*,x,x,7,8,x,x
2023-01-20 20:06:01.807329,Lučenec Gemerská cesta,16,14,30,x,361,15,14,0.7,x
2023-01-20 20:06:01.807329,Hnúšťa Hlavná,1,PDL,x,x,x,x,x,x,x
2023-01-20 20:06:01.807329,Jelšava Jesenského,11,5,40,x,x,8,11,x,x
2023-01-20 20:06:01.807329,Žilina Obežná,20,19,15,x,433,29,38,x,x
2023-01-20 20:06:01.807329,Oščadnica,27,28,17,10,x,26,29,x,x
2023-01-20 20:06:01.807329,Martin Jesenského,12,13,x,x,619,23,38,1.3,x
2023-01-20 20:06:01.807329,Ružomberok Riadok,15,12,30,5,595,15,28,2.4,x
2023-01-20 20:06:01.807329,Chopok EMEP,x,x,51,x,x,6,8,x,x
2023-01-20 20:06:01.807329,Liptovský Mikuláš Školská,17,14,x,3,x,15,18,x,x
2023-01-20 20:06:01.807329,Košice Ďumbierska,x,x,33,x,x,x,x,x,x
2023-01-20 20:06:01.807329,Košice Amurská,2,5,x,x,x,x,x,x,x
2023-01-20 20:06:01.807329,Košice Štefánikova,8,4,x,6,651,12,30,1.6,x
2023-01-20 20:06:01.807329,Kojšovská hoľa,x,x,*,x,x,*,*,x,x
2023-01-20 20:06:01.807329,Veľká Ida Letná,19,11,x,x,993,x,x,x,x
2023-01-20 20:06:01.807329,Strážske Mierová,6,6,x,x,x,x,x,x,x
2023-01-20 20:06:01.807329,Trebišov T. G. Masaryka,3,3,34,x,x,6,7,x,x
2023-01-20 20:06:01.807329,Krompachy SNP,7,7,x,9,325,14,24,1.1,x
2023-01-20 20:06:01.807329,Poprad Železničná,6,6,x,x,x,9,11,x,x
2023-01-20 20:06:01.807329,Stará Lesná AÚ SAV EMEP,1,3,45,x,x,6,6,x,x
2023-01-20 20:06:01.807329,Gánovce Meteo. st,x,x,*,x,x,8,10,x,x
