Datum,Stanica,PM10,PM2.5,O3,SO2,CO,NO2,NOx,Benzén,Hg
2024-01-30 17:06:01.780829,Košice Štefánikova,48,40,x,*,454,44,74,1.9,x
2024-01-30 17:06:01.780829,Kojšovská hoľa,x,x,77,x,x,2,3,x,x
2024-01-30 17:06:01.780829,Veľká Ida Letná,32,27,x,x,445,x,x,x,x
2024-01-30 17:06:01.780829,Strážske Mierová,29,27,x,x,x,x,x,x,x
2024-01-30 17:06:01.780829,Trebišov T. G. Masaryka,40,36,56,x,x,17,21,x,x
2024-01-30 17:06:01.780829,Krompachy SNP,42,35,x,PDL,510,22,39,1.8,x
2024-01-30 17:06:01.780829,Poprad Železničná,24,19,x,x,x,22,28,x,x
2024-01-30 17:06:01.780829,Stará Lesná AÚ SAV EMEP,21,15,56,x,x,9,10,x,x
2024-01-30 17:06:01.780829,Gánovce Meteo. st,x,x,52,x,x,8,14,x,x
2024-01-30 17:06:01.780829,Prešov Arm. gen. L. Svobodu,30,24,x,x,436,30,52,1,x
2024-01-30 17:06:01.780829,Humenné Nám. slobody,21,18,70,x,x,6,8,x,x
2024-01-30 17:06:01.780829,Starina Vodná nádrž EMEP,x,x,71,x,x,3,2,x,1.3
2024-01-30 17:06:01.780829,Kolonické sedlo,20,19,x,x,x,x,x,x,x
2024-01-30 17:06:01.780829,Vranov nad Top. M. R. Štefánika,38,32,x,*,x,x,x,x,x
2024-01-30 17:06:01.780829,Bardejov Pod Vinbargom,27,22,64,x,x,9,10,x,x
2024-01-30 18:06:02.531953,Bratislava Kamenné nám.,*,*,x,x,x,x,x,x,x
2024-01-30 18:06:02.531953,Bratislava Trnavské Mýto,25,17,x,x,400,51,106,1.6,x
2024-01-30 18:06:02.531953,Bratislava Jeséniova,26,19,48,10,x,22,23,x,x
2024-01-30 18:06:02.531953,Bratislava Mamateyova,14,12,46,3,x,10,12,x,x
2024-01-30 18:06:02.531953,Bratislava Púchovská,23,14,x,PDL,*,26,36,0.4,x
2024-01-30 18:06:02.531953,Rovinka mobilná AMS,16,x,x,*,299,PDL,PDL,0.3,x
2024-01-30 18:06:02.531953,Pezinok Obrancov mieru,20,20,48,x,x,18,22,x,x
2024-01-30 18:06:02.531953,Rohožník Senická,22,16,x,3,747,PDL,7,PDL,x
2024-01-30 18:06:02.531953,Senec Boldocká,16,13,*,x,287,13,17,x,x
2024-01-30 18:06:02.531953,Nitra Janíkovce,16,14,*,x,x,13,15,x,x
2024-01-30 18:06:02.531953,Nitra Štúrova,15,9,x,6,325,36,56,0.2,x
2024-01-30 18:06:02.531953,Komárno Vnútorná okružná,27,16,47,x,x,23,27,x,x
2024-01-30 18:06:02.531953,Plášťovce,26,25,45,x,x,22,32,x,x
2024-01-30 18:06:02.531953,Topoľníky Aszód EMEP,12,17,55,PDL,x,9,12,x,*
2024-01-30 18:06:02.531953,Senica Hviezdoslavova,15,10,x,9,x,x,x,x,x
2024-01-30 18:06:02.531953,Trnava Kollárova,20,15,x,x,1531,38,64,0.6,x
2024-01-30 18:06:02.531953,Sereď Vinárska,10,12,x,x,x,10,11,x,x
2024-01-30 18:06:02.531953,Trenčín Hasičská,17,8,x,5,317,29,58,0.5,x
2024-01-30 18:06:02.531953,Beluša mobilná AMS,23,18,x,1,340,25,32,x,x
2024-01-30 18:06:02.531953,Púchov 1. mája,17,14,x,3,324,9,11,x,x
2024-01-30 18:06:02.531953,Bystričany Rozvodňa SSE,20,17,x,*,x,x,x,x,x
2024-01-30 18:06:02.531953,Handlová Morovianska cesta,19,14,x,9,x,x,x,x,x
2024-01-30 18:06:02.531953,Prievidza Malonecpalská,14,14,*,*,x,57,84,x,x
2024-01-30 18:06:02.531953,Žarnovica,24,22,x,x,x,29,46,x,x
2024-01-30 18:06:02.531953,Žiar nad Hronom Jilemnického,22,19,x,x,x,x,x,x,x
2024-01-30 18:06:02.531953,Zvolen J. Alexyho,47,39,x,x,x,x,x,x,x
2024-01-30 18:06:02.531953,Banská Bystrica Štefánikovo nábrežie,71,25,x,2,951,60,281,0.3,x
2024-01-30 18:06:02.531953,Banská Bystrica Zelená,20,14,42,x,x,16,19,x,x
2024-01-30 18:06:02.531953,Lučenec Gemerská cesta,31,20,27,x,612,55,135,0.1,x
2024-01-30 18:06:02.531953,Hnúšťa Hlavná,39,34,x,x,x,x,x,x,x
2024-01-30 18:06:02.531953,Jelšava Jesenského,56,40,47,x,x,11,16,x,x
2024-01-30 18:06:02.531953,Brezno mobilná AMS,21,17,x,x,738,29,59,x,x
2024-01-30 18:06:02.531953,Žilina Obežná,36,22,5,x,611,76,236,x,x
2024-01-30 18:06:02.531953,Oščadnica,21,19,48,3,x,16,16,x,x
2024-01-30 18:06:02.531953,Martin Jesenského,15,63,x,x,426,10,13,0.2,x
2024-01-30 18:06:02.531953,Ružomberok Riadok,87,78,4,7,*,52,220,1.1,x
2024-01-30 18:06:02.531953,Chopok EMEP,x,x,97,x,x,PDL,1,x,x
2024-01-30 18:06:02.531953,Liptovský Mikuláš Školská,41,30,x,6,x,62,132,x,x
2024-01-30 18:06:02.531953,Košice Ďumbierska,x,x,48,x,x,x,x,x,x
2024-01-30 18:06:02.531953,Košice Amurská,39,31,x,x,x,x,x,x,x
2024-01-30 18:06:02.531953,Košice Štefánikova,48,34,x,7,511,50,86,2.2,x
2024-01-30 18:06:02.531953,Kojšovská hoľa,x,x,79,x,x,1,2,x,x
2024-01-30 18:06:02.531953,Veľká Ida Letná,41,34,x,x,525,x,x,x,x
2024-01-30 18:06:02.531953,Strážske Mierová,27,24,x,x,x,x,x,x,x
2024-01-30 18:06:02.531953,Trebišov T. G. Masaryka,45,40,50,x,x,21,24,x,x
2024-01-30 18:06:02.531953,Krompachy SNP,26,22,x,PDL,554,26,38,1.2,x
2024-01-30 18:06:02.531953,Poprad Železničná,23,20,x,x,x,31,41,x,x
2024-01-30 18:06:02.531953,Stará Lesná AÚ SAV EMEP,18,14,45,x,x,12,12,x,x
2024-01-30 18:06:02.531953,Gánovce Meteo. st,x,x,59,x,x,6,9,x,x
2024-01-30 18:06:02.531953,Prešov Arm. gen. L. Svobodu,33,24,x,x,473,36,64,1.1,x
2024-01-30 18:06:02.531953,Humenné Nám. slobody,21,22,67,x,x,7,8,x,x
2024-01-30 18:06:02.531953,Starina Vodná nádrž EMEP,x,x,69,x,x,3,3,x,1
2024-01-30 18:06:02.531953,Kolonické sedlo,22,19,x,x,x,x,x,x,x
2024-01-30 18:06:02.531953,Vranov nad Top. M. R. Štefánika,37,32,x,4,x,x,x,x,x
2024-01-30 18:06:02.531953,Bardejov Pod Vinbargom,25,23,63,x,x,11,14,x,x
2024-01-30 19:06:02.204434,Bratislava Kamenné nám.,*,*,x,x,x,x,x,x,x
2024-01-30 19:06:02.204434,Bratislava Trnavské Mýto,28,16,x,x,424,*,*,0.4,x
2024-01-30 19:06:02.204434,Bratislava Jeséniova,18,11,36,8,x,26,28,x,x
2024-01-30 19:06:02.204434,Bratislava Mamateyova,16,16,33,3,x,14,16,x,x
2024-01-30 19:06:02.204434,Bratislava Púchovská,30,17,x,PDL,366,52,77,0.5,x
2024-01-30 19:06:02.204434,Rovinka mobilná AMS,23,x,x,PDL,*,PDL,PDL,0.4,x
2024-01-30 19:06:02.204434,Pezinok Obrancov mieru,22,20,24,x,x,38,45,x,x
2024-01-30 19:06:02.204434,Rohožník Senická,20,12,x,4,724,PDL,PDL,PDL,x
2024-01-30 19:06:02.204434,Senec Boldocká,16,10,*,x,358,19,26,x,x
2024-01-30 19:06:02.204434,Nitra Janíkovce,15,16,*,x,x,11,12,x,x
2024-01-30 19:06:02.204434,Nitra Štúrova,20,11,x,6,337,38,69,0.3,x
2024-01-30 19:06:02.204434,Komárno Vnútorná okružná,26,19,44,x,x,21,25,x,x
2024-01-30 19:06:02.204434,Plášťovce,58,53,26,x,x,33,53,x,x
2024-01-30 19:06:02.204434,Topoľníky Aszód EMEP,14,16,52,1,x,9,11,x,*
2024-01-30 19:06:02.204434,Senica Hviezdoslavova,16,12,x,9,x,x,x,x,x
2024-01-30 19:06:02.204434,Trnava Kollárova,19,17,x,x,1503,38,63,0.7,x
2024-01-30 19:06:02.204434,Sereď Vinárska,18,9,x,x,x,10,10,x,x
2024-01-30 19:06:02.204434,Trenčín Hasičská,20,9,x,5,467,64,143,0.6,x
2024-01-30 19:06:02.204434,Beluša mobilná AMS,24,20,x,2,638,47,85,x,x
2024-01-30 19:06:02.204434,Púchov 1. mája,25,18,x,3,497,41,56,x,x
2024-01-30 19:06:02.204434,Bystričany Rozvodňa SSE,27,19,x,*,x,x,x,x,x
2024-01-30 19:06:02.204434,Handlová Morovianska cesta,17,15,x,8,x,x,x,x,x
2024-01-30 19:06:02.204434,Prievidza Malonecpalská,25,19,*,*,x,127,210,x,x
2024-01-30 19:06:02.204434,Žarnovica,49,36,x,x,x,45,79,x,x
2024-01-30 19:06:02.204434,Žiar nad Hronom Jilemnického,24,24,x,x,x,x,x,x,x
2024-01-30 19:06:02.204434,Zvolen J. Alexyho,49,45,x,x,x,x,x,x,x
2024-01-30 19:06:02.204434,Banská Bystrica Štefánikovo nábrežie,53,31,x,2,1117,60,283,0.6,x
2024-01-30 19:06:02.204434,Banská Bystrica Zelená,26,21,36,x,x,*,*,x,x
2024-01-30 19:06:02.204434,Lučenec Gemerská cesta,53,29,14,x,769,53,141,0.2,x
2024-01-30 19:06:02.204434,Hnúšťa Hlavná,70,65,x,x,x,x,x,x,x
2024-01-30 19:06:02.204434,Jelšava Jesenského,35,26,42,x,x,11,14,x,x
2024-01-30 19:06:02.204434,Brezno mobilná AMS,35,23,x,x,1099,56,148,x,x
2024-01-30 19:06:02.204434,Žilina Obežná,45,30,*,x,828,69,246,x,x
2024-01-30 19:06:02.204434,Oščadnica,24,19,44,3,x,17,17,x,x
2024-01-30 19:06:02.204434,Martin Jesenského,15,11,x,x,*,12,17,0.2,x
2024-01-30 19:06:02.204434,Ružomberok Riadok,106,94,2,7,1997,46,250,1.5,x
2024-01-30 19:06:02.204434,Chopok EMEP,x,x,95,x,x,PDL,1,x,x
2024-01-30 19:06:02.204434,Liptovský Mikuláš Školská,71,48,x,6,x,63,118,x,x
2024-01-30 19:06:02.204434,Košice Ďumbierska,x,x,46,x,x,x,x,x,x
2024-01-30 19:06:02.204434,Košice Amurská,44,37,x,x,x,x,x,x,x
2024-01-30 19:06:02.204434,Košice Štefánikova,47,37,x,7,590,47,93,2.6,x
2024-01-30 19:06:02.204434,Kojšovská hoľa,x,x,81,x,x,PDL,2,x,x
2024-01-30 19:06:02.204434,Veľká Ida Letná,44,40,x,x,543,x,x,x,x
2024-01-30 19:06:02.204434,Strážske Mierová,31,24,x,x,x,x,x,x,x
2024-01-30 19:06:02.204434,Trebišov T. G. Masaryka,52,48,43,x,x,27,36,x,x
2024-01-30 19:06:02.204434,Krompachy SNP,37,27,x,PDL,757,37,59,2.1,x
2024-01-30 19:06:02.204434,Poprad Železničná,26,23,x,x,x,45,58,x,x
2024-01-30 19:06:02.204434,Stará Lesná AÚ SAV EMEP,15,14,30,x,x,21,21,x,x
2024-01-30 19:06:02.204434,Gánovce Meteo. st,x,x,58,x,x,6,8,x,x
2024-01-30 19:06:02.204434,Prešov Arm. gen. L. Svobodu,36,24,x,x,499,27,51,1.3,x
2024-01-30 19:06:02.204434,Humenné Nám. slobody,26,23,63,x,x,9,10,x,x
2024-01-30 19:06:02.204434,Starina Vodná nádrž EMEP,x,x,68,x,x,3,2,x,1.1
2024-01-30 19:06:02.204434,Kolonické sedlo,21,21,x,x,x,x,x,x,x
2024-01-30 19:06:02.204434,Vranov nad Top. M. R. Štefánika,40,35,x,4,x,x,x,x,x
2024-01-30 19:06:02.204434,Bardejov Pod Vinbargom,28,29,61,x,x,11,11,x,x
2024-01-30 20:06:01.932585,Bratislava Kamenné nám.,*,*,x,x,x,x,x,x,x
2024-01-30 20:06:01.932585,Bratislava Trnavské Mýto,28,20,x,x,496,56,134,0.5,x
2024-01-30 20:06:01.932585,Bratislava Jeséniova,23,18,30,8,x,27,29,x,x
2024-01-30 20:06:01.932585,Bratislava Mamateyova,21,21,29,3,x,14,17,x,x
2024-01-30 20:06:01.932585,Bratislava Púchovská,35,13,x,PDL,339,30,40,0.6,x
2024-01-30 20:06:01.932585,Rovinka mobilná AMS,27,x,x,PDL,389,PDL,PDL,0.5,x
2024-01-30 20:06:01.932585,Pezinok Obrancov mieru,32,25,18,x,x,38,44,x,x
2024-01-30 20:06:01.932585,Rohožník Senická,21,16,x,4,854,5,13,PDL,x
2024-01-30 20:06:01.932585,Senec Boldocká,20,17,*,x,405,21,32,x,x
2024-01-30 20:06:01.932585,Nitra Janíkovce,14,12,*,x,x,9,10,x,x
2024-01-30 20:06:01.932585,Nitra Štúrova,16,9,x,9,308,38,67,0.2,x
2024-01-30 20:06:01.932585,Komárno Vnútorná okružná,35,29,38,x,x,27,32,x,x
2024-01-30 20:06:01.932585,Plášťovce,87,82,23,x,x,*,*,x,x
2024-01-30 20:06:01.932585,Topoľníky Aszód EMEP,16,16,44,*,x,10,13,x,*
2024-01-30 20:06:01.932585,Senica Hviezdoslavova,16,14,x,10,x,x,x,x,x
2024-01-30 20:06:01.932585,Trnava Kollárova,20,17,x,x,1471,41,69,0.8,x
2024-01-30 20:06:01.932585,Sereď Vinárska,17,8,x,x,x,10,11,x,x
2024-01-30 20:06:01.932585,Trenčín Hasičská,30,16,x,5,525,63,140,0.8,x
2024-01-30 20:06:01.932585,Beluša mobilná AMS,44,30,x,2,612,51,106,x,x
2024-01-30 20:06:01.932585,Púchov 1. mája,36,27,x,3,595,40,55,x,x
2024-01-30 20:06:01.932585,Bystričany Rozvodňa SSE,18,13,x,*,x,x,x,x,x
2024-01-30 20:06:01.932585,Handlová Morovianska cesta,19,18,x,8,x,x,x,x,x
2024-01-30 20:06:01.932585,Prievidza Malonecpalská,44,36,*,*,x,116,192,x,x
2024-01-30 20:06:01.932585,Žarnovica,99,93,x,x,x,36,56,x,x
2024-01-30 20:06:01.932585,Žiar nad Hronom Jilemnického,25,22,x,x,x,x,x,x,x
2024-01-30 20:06:01.932585,Zvolen J. Alexyho,31,27,x,x,x,x,x,x,x
2024-01-30 20:06:01.932585,Banská Bystrica Štefánikovo nábrežie,42,37,x,PDL,1084,51,281,0.6,x
2024-01-30 20:06:01.932585,Banská Bystrica Zelená,22,19,34,x,x,14,16,x,x
2024-01-30 20:06:01.932585,Lučenec Gemerská cesta,46,39,15,x,751,36,51,0.3,x
2024-01-30 20:06:01.932585,Hnúšťa Hlavná,34,29,x,x,x,x,x,x,x
2024-01-30 20:06:01.932585,Jelšava Jesenského,110,90,26,x,x,19,25,x,x
2024-01-30 20:06:01.932585,Brezno mobilná AMS,112,93,x,x,1151,53,160,x,x
2024-01-30 20:06:01.932585,Žilina Obežná,41,36,4,x,696,65,214,x,x
2024-01-30 20:06:01.932585,Oščadnica,28,21,43,3,x,16,16,x,x
2024-01-30 20:06:01.932585,Martin Jesenského,20,24,x,x,867,57,147,0.3,x
2024-01-30 20:06:01.932585,Ružomberok Riadok,106,96,4,7,2383,42,198,1.8,x
2024-01-30 20:06:01.932585,Chopok EMEP,x,x,96,x,x,PDL,2,x,x
2024-01-30 20:06:01.932585,Liptovský Mikuláš Školská,80,64,x,6,x,64,132,x,x
2024-01-30 20:06:01.932585,Košice Ďumbierska,x,x,53,x,x,x,x,x,x
2024-01-30 20:06:01.932585,Košice Amurská,47,42,x,x,x,x,x,x,x
2024-01-30 20:06:01.932585,Košice Štefánikova,53,44,x,8,803,53,119,3.5,x
2024-01-30 20:06:01.932585,Kojšovská hoľa,x,x,83,x,x,PDL,1,x,x
2024-01-30 20:06:01.932585,Veľká Ida Letná,45,40,x,x,550,x,x,x,x
2024-01-30 20:06:01.932585,Strážske Mierová,29,27,x,x,x,x,x,x,x
2024-01-30 20:06:01.932585,Trebišov T. G. Masaryka,53,48,45,x,x,21,28,x,x
2024-01-30 20:06:01.932585,Krompachy SNP,38,30,x,PDL,823,30,40,3,x
2024-01-30 20:06:01.932585,Poprad Železničná,23,23,x,x,x,45,56,x,x
2024-01-30 20:06:01.932585,Stará Lesná AÚ SAV EMEP,16,13,30,x,x,16,16,x,x
2024-01-30 20:06:01.932585,Gánovce Meteo. st,x,x,58,x,x,6,8,x,x
2024-01-30 20:06:01.932585,Prešov Arm. gen. L. Svobodu,36,32,x,x,521,32,52,1.8,x
2024-01-30 20:06:01.932585,Humenné Nám. slobody,22,24,65,x,x,7,8,x,x
2024-01-30 20:06:01.932585,Starina Vodná nádrž EMEP,x,x,66,x,x,3,2,x,1.2
2024-01-30 20:06:01.932585,Kolonické sedlo,21,20,x,x,x,x,x,x,x
2024-01-30 20:06:01.932585,Vranov nad Top. M. R. Štefánika,41,40,x,4,x,x,x,x,x
2024-01-30 20:06:01.932585,Bardejov Pod Vinbargom,35,32,57,x,x,12,12,x,x
2024-01-30 21:06:01.632003,Bratislava Kamenné nám.,*,*,x,x,x,x,x,x,x
2024-01-30 21:06:01.632003,Bratislava Trnavské Mýto,35,26,x,x,489,49,104,0.6,x
2024-01-30 21:06:01.632003,Bratislava Jeséniova,28,22,32,8,x,21,23,x,x
2024-01-30 21:06:01.632003,Bratislava Mamateyova,33,32,21,3,x,16,20,x,x
2024-01-30 21:06:01.632003,Bratislava Púchovská,29,17,x,PDL,362,27,36,0.6,x
2024-01-30 21:06:01.632003,Rovinka mobilná AMS,34,x,x,PDL,394,PDL,PDL,0.6,x
2024-01-30 21:06:01.632003,Pezinok Obrancov mieru,30,29,16,x,x,38,45,x,x
2024-01-30 21:06:01.632003,Rohožník Senická,26,25,x,4,797,PDL,4,PDL,x
2024-01-30 21:06:01.632003,Senec Boldocká,21,19,*,x,355,17,24,x,x
2024-01-30 21:06:01.632003,Nitra Janíkovce,16,14,*,x,x,10,11,x,x
2024-01-30 21:06:01.632003,Nitra Štúrova,18,9,x,9,377,48,107,0.3,x
2024-01-30 21:06:01.632003,Komárno Vnútorná okružná,38,32,37,x,x,27,32,x,x
2024-01-30 21:06:01.632003,Plášťovce,83,79,24,x,x,24,36,x,x
2024-01-30 21:06:01.632003,Topoľníky Aszód EMEP,19,22,44,2,x,12,14,x,*
2024-01-30 21:06:01.632003,Senica Hviezdoslavova,15,13,x,9,x,x,x,x,x
2024-01-30 21:06:01.632003,Trnava Kollárova,19,15,x,x,1511,34,59,0.7,x
2024-01-30 21:06:01.632003,Sereď Vinárska,16,12,x,x,x,11,11,x,x
2024-01-30 21:06:01.632003,Trenčín Hasičská,25,20,x,5,468,50,99,0.9,x
2024-01-30 21:06:01.632003,Beluša mobilná AMS,37,33,x,2,489,45,82,x,x
2024-01-30 21:06:01.632003,Púchov 1. mája,34,27,x,3,584,36,46,x,x
2024-01-30 21:06:01.632003,Bystričany Rozvodňa SSE,20,16,x,*,x,x,x,x,x
2024-01-30 21:06:01.632003,Handlová Morovianska cesta,16,18,x,8,x,x,x,x,x
2024-01-30 21:06:01.632003,Prievidza Malonecpalská,45,43,*,*,x,90,130,x,x
2024-01-30 21:06:01.632003,Žarnovica,134,128,x,x,x,*,*,x,x
2024-01-30 21:06:01.632003,Žiar nad Hronom Jilemnického,27,23,x,x,x,x,x,x,x
2024-01-30 21:06:01.632003,Zvolen J. Alexyho,36,31,x,x,x,x,x,x,x
2024-01-30 21:06:01.632003,Banská Bystrica Štefánikovo nábrežie,48,36,x,2,1047,49,262,0.7,x
2024-01-30 21:06:01.632003,Banská Bystrica Zelená,28,24,37,x,x,11,13,x,x
2024-01-30 21:06:01.632003,Lučenec Gemerská cesta,38,34,14,x,729,32,41,0.4,x
2024-01-30 21:06:01.632003,Hnúšťa Hlavná,39,32,x,x,x,x,x,x,x
2024-01-30 21:06:01.632003,Jelšava Jesenského,141,143,22,x,x,11,15,x,x
2024-01-30 21:06:01.632003,Brezno mobilná AMS,128,120,x,x,1079,43,112,x,x
2024-01-30 21:06:01.632003,Žilina Obežná,38,30,3,x,587,57,167,x,x
2024-01-30 21:06:01.632003,Oščadnica,27,24,39,3,x,19,21,x,x
2024-01-30 21:06:01.632003,Martin Jesenského,35,39,x,x,1051,61,201,0.6,x
2024-01-30 21:06:01.632003,Ružomberok Riadok,126,115,5,7,2507,41,183,1.9,x
2024-01-30 21:06:01.632003,Chopok EMEP,x,x,96,x,x,PDL,1,x,x
2024-01-30 21:06:01.632003,Liptovský Mikuláš Školská,99,86,x,5,x,56,100,x,x
2024-01-30 21:06:01.632003,Košice Ďumbierska,x,x,50,x,x,x,x,x,x
2024-01-30 21:06:01.632003,Košice Amurská,50,47,x,x,x,x,x,x,x
2024-01-30 21:06:01.632003,Košice Štefánikova,51,45,x,7,572,47,96,6.6,x
2024-01-30 21:06:01.632003,Kojšovská hoľa,x,x,86,x,x,PDL,PDL,x,x
2024-01-30 21:06:01.632003,Veľká Ida Letná,55,49,x,x,928,x,x,x,x
2024-01-30 21:06:01.632003,Strážske Mierová,28,24,x,x,x,x,x,x,x
2024-01-30 21:06:01.632003,Trebišov T. G. Masaryka,32,29,31,x,x,27,31,x,x
2024-01-30 21:06:01.632003,Krompachy SNP,37,34,x,PDL,745,25,33,2.8,x
2024-01-30 21:06:01.632003,Poprad Železničná,23,19,x,x,x,46,90,x,x
2024-01-30 21:06:01.632003,Stará Lesná AÚ SAV EMEP,17,13,29,x,x,15,15,x,x
2024-01-30 21:06:01.632003,Gánovce Meteo. st,x,x,54,x,x,8,10,x,x
2024-01-30 21:06:01.632003,Prešov Arm. gen. L. Svobodu,36,37,x,x,513,*,*,1.7,x
2024-01-30 21:06:01.632003,Humenné Nám. slobody,21,20,65,x,x,7,8,x,x
2024-01-30 21:06:01.632003,Starina Vodná nádrž EMEP,x,x,65,x,x,*,*,x,1.3
2024-01-30 21:06:01.632003,Kolonické sedlo,25,23,x,x,x,x,x,x,x
2024-01-30 21:06:01.632003,Vranov nad Top. M. R. Štefánika,45,41,x,4,x,x,x,x,x
2024-01-30 21:06:01.632003,Bardejov Pod Vinbargom,38,34,54,x,x,13,14,x,x
2024-01-30 22:06:02.362060,Bratislava Kamenné nám.,*,*,x,x,x,x,x,x,x
2024-01-30 22:06:02.362060,Bratislava Trnavské Mýto,33,28,x,x,*,44,94,0.6,x
2024-01-30 22:06:02.362060,Bratislava Jeséniova,31,26,32,8,x,17,19,x,x
2024-01-30 22:06:02.362060,Bratislava Mamateyova,30,33,13,3,x,13,18,x,x
2024-01-30 22:06:02.362060,Bratislava Púchovská,27,20,x,PDL,345,22,28,0.6,x
2024-01-30 22:06:02.362060,Rovinka mobilná AMS,25,x,x,PDL,377,PDL,PDL,0.6,x
2024-01-30 22:06:02.362060,Pezinok Obrancov mieru,39,36,14,x,x,38,43,x,x
2024-01-30 22:06:02.362060,Rohožník Senická,25,20,x,3,871,3,8,PDL,x
2024-01-30 22:06:02.362060,Senec Boldocká,25,22,*,x,478,26,52,x,x
2024-01-30 22:06:02.362060,Nitra Janíkovce,17,18,*,x,x,15,17,x,x
2024-01-30 22:06:02.362060,Nitra Štúrova,21,14,x,6,385,43,78,0.3,x
2024-01-30 22:06:02.362060,Komárno Vnútorná okružná,36,32,32,x,x,28,31,x,x
2024-01-30 22:06:02.362060,Plášťovce,111,105,26,x,x,25,39,x,x
2024-01-30 22:06:02.362060,Topoľníky Aszód EMEP,21,24,41,2,x,13,15,x,*
2024-01-30 22:06:02.362060,Senica Hviezdoslavova,18,14,x,10,x,x,x,x,x
2024-01-30 22:06:02.362060,Trnava Kollárova,22,19,x,x,1437,29,44,0.7,x
2024-01-30 22:06:02.362060,Sereď Vinárska,16,15,x,x,x,11,11,x,x
2024-01-30 22:06:02.362060,Trenčín Hasičská,26,23,x,5,472,53,105,1,x
2024-01-30 22:06:02.362060,Beluša mobilná AMS,28,30,x,2,542,44,81,x,x
2024-01-30 22:06:02.362060,Púchov 1. mája,34,29,x,3,651,37,49,x,x
2024-01-30 22:06:02.362060,Bystričany Rozvodňa SSE,30,28,x,*,x,x,x,x,x
2024-01-30 22:06:02.362060,Handlová Morovianska cesta,19,18,x,9,x,x,x,x,x
2024-01-30 22:06:02.362060,Prievidza Malonecpalská,43,41,*,*,x,71,93,x,x
2024-01-30 22:06:02.362060,Žarnovica,133,131,x,x,x,25,46,x,x
2024-01-30 22:06:02.362060,Žiar nad Hronom Jilemnického,28,25,x,x,x,x,x,x,x
2024-01-30 22:06:02.362060,Zvolen J. Alexyho,32,29,x,x,x,x,x,x,x
2024-01-30 22:06:02.362060,Banská Bystrica Štefánikovo nábrežie,50,39,x,2,1050,39,209,0.7,x
2024-01-30 22:06:02.362060,Banská Bystrica Zelená,29,27,35,x,x,11,13,x,x
2024-01-30 22:06:02.362060,Lučenec Gemerská cesta,48,45,13,x,1036,33,80,0.4,x
2024-01-30 22:06:02.362060,Hnúšťa Hlavná,34,26,x,x,x,x,x,x,x
2024-01-30 22:06:02.362060,Jelšava Jesenského,57,59,27,x,x,8,10,x,x
2024-01-30 22:06:02.362060,Brezno mobilná AMS,102,93,x,x,1150,39,121,x,x
2024-01-30 22:06:02.362060,Žilina Obežná,39,33,4,x,604,54,142,x,x
2024-01-30 22:06:02.362060,Oščadnica,30,25,41,3,x,14,15,x,x
2024-01-30 22:06:02.362060,Martin Jesenského,40,35,x,x,1044,51,132,0.6,x
2024-01-30 22:06:02.362060,Ružomberok Riadok,128,119,3,7,2383,35,149,2,x
2024-01-30 22:06:02.362060,Chopok EMEP,x,x,94,x,x,4,8,x,x
2024-01-30 22:06:02.362060,Liptovský Mikuláš Školská,97,82,x,5,x,51,85,x,x
2024-01-30 22:06:02.362060,Košice Ďumbierska,x,x,45,x,x,x,x,x,x
2024-01-30 22:06:02.362060,Košice Amurská,50,47,x,x,x,x,x,x,x
2024-01-30 22:06:02.362060,Košice Štefánikova,46,42,x,7,725,51,96,3.7,x
2024-01-30 22:06:02.362060,Kojšovská hoľa,x,x,86,x,x,PDL,PDL,x,x
2024-01-30 22:06:02.362060,Veľká Ida Letná,69,57,x,x,776,x,x,x,x
2024-01-30 22:06:02.362060,Strážske Mierová,23,19,x,x,x,x,x,x,x
2024-01-30 22:06:02.362060,Trebišov T. G. Masaryka,36,34,9,x,x,43,58,x,x
2024-01-30 22:06:02.362060,Krompachy SNP,43,35,x,PDL,774,23,32,3.1,x
2024-01-30 22:06:02.362060,Poprad Železničná,32,29,x,x,x,51,114,x,x
2024-01-30 22:06:02.362060,Stará Lesná AÚ SAV EMEP,16,12,30,x,x,14,14,x,x
2024-01-30 22:06:02.362060,Gánovce Meteo. st,x,x,52,x,x,8,11,x,x
2024-01-30 22:06:02.362060,Prešov Arm. gen. L. Svobodu,33,32,x,x,508,21,32,1.8,x
2024-01-30 22:06:02.362060,Humenné Nám. slobody,18,20,67,x,x,5,6,x,x
2024-01-30 22:06:02.362060,Starina Vodná nádrž EMEP,x,x,64,x,x,3,3,x,1
2024-01-30 22:06:02.362060,Kolonické sedlo,19,19,x,x,x,x,x,x,x
2024-01-30 22:06:02.362060,Vranov nad Top. M. R. Štefánika,41,36,x,4,x,x,x,x,x
2024-01-30 22:06:02.362060,Bardejov Pod Vinbargom,38,37,51,x,x,14,14,x,x
2024-01-30 23:06:02.123214,Bratislava Kamenné nám.,*,*,x,x,x,x,x,x,x
2024-01-30 23:06:02.123214,Bratislava Trnavské Mýto,38,30,x,x,437,38,78,0.7,x
2024-01-30 23:06:02.123214,Bratislava Jeséniova,29,28,32,9,x,15,17,x,x
2024-01-30 23:06:02.123214,Bratislava Mamateyova,27,26,10,3,x,*,*,x,x
2024-01-30 23:06:02.123214,Bratislava Púchovská,27,24,x,PDL,342,21,24,0.7,x
2024-01-30 23:06:02.123214,Rovinka mobilná AMS,32,x,x,PDL,371,PDL,PDL,0.7,x
